Age,Monthly_Salary,Years_at_Company,Work_Life_Balance,Job_Involvement,Overtime,Hours_Worked_Per_Week,Distance_from_Home,Attrition
36,74673,7,3,3,0,67,2,0
64,157816,36,4,2,0,31,9,0
25,70390,20,3,3,1,33,32,0
40,59260,36,4,4,0,65,4,0
59,73760,39,3,4,0,76,26,0
52,125806,2,2,3,1,67,45,1
48,23470,20,4,2,0,69,35,1
52,182715,25,4,3,0,64,20,0
49,113347,23,4,1,1,47,9,0
22,24201,33,4,2,0,45,33,0
33,100863,31,4,3,0,45,14,0
34,47340,26,3,4,0,71,56,0
49,113716,29,3,2,0,65,35,1
55,164560,3,2,1,1,47,57,1
49,115910,1,3,2,0,32,10,0
37,156485,22,4,2,0,36,56,0
19,60200,3,3,3,0,53,12,0
37,42355,36,4,3,0,58,46,0
64,33831,10,2,4,1,72,11,1
35,109357,35,3,2,0,70,52,1
18,138589,35,3,3,0,60,49,0
46,148211,14,2,2,1,37,54,1
46,56396,36,4,2,0,37,52,0
36,70920,2,4,3,0,31,41,0
61,189192,29,4,3,0,48,51,0
57,67786,22,4,3,1,38,20,0
23,150046,32,4,2,0,57,54,0
61,168997,0,4,3,1,33,12,0
56,66006,0,1,2,1,32,36,1
63,87627,2,3,2,0,40,30,0
25,30842,8,2,3,1,42,19,0
41,95459,31,4,1,0,67,26,0
37,133272,12,3,4,0,48,29,0
31,175198,30,3,2,0,40,11,0
22,78074,20,3,3,0,71,15,0
58,188889,22,4,3,0,34,41,0
57,25557,12,3,4,0,64,31,0
51,24432,25,3,2,1,36,14,0
33,163078,24,2,4,1,38,19,0
62,181061,7,2,2,0,67,51,1
24,126291,39,4,3,0,53,48,0
33,57788,29,1,2,1,74,26,1
24,84167,4,3,3,0,31,25,0
44,72166,23,4,2,0,66,41,1
31,46887,9,3,1,0,33,28,0
31,173704,18,3,3,0,65,53,0
61,136704,34,4,3,0,55,5,0
50,86513,21,4,2,0,70,24,0
50,59802,38,2,1,0,56,56,1
61,54026,37,4,1,0,65,32,1
37,95706,6,3,1,0,35,41,0
64,92933,38,3,2,0,65,26,0
53,138817,19,3,4,0,35,20,0
24,181155,39,4,3,1,55,9,0
49,21732,31,2,4,0,75,7,0
20,134164,1,4,2,0,71,4,1
56,154014,14,1,4,0,40,7,0
46,79853,9,3,4,0,53,28,0
41,117084,20,2,3,1,58,20,0
39,29429,14,3,3,0,76,43,0
23,188340,33,3,2,0,57,31,0
41,77676,34,4,4,1,43,2,0
57,173589,4,2,4,0,55,10,0
40,83727,18,2,4,0,39,37,0
55,115485,6,3,4,0,34,3,0
27,48899,35,4,2,0,71,36,1
33,35068,17,3,4,0,71,29,0
28,85701,5,4,3,0,36,24,0
49,98408,3,3,3,0,57,41,0
62,115742,4,4,4,0,61,20,0
23,49269,13,3,4,0,68,41,0
41,114800,32,3,2,0,57,2,0
50,163291,20,2,3,0,54,51,0
29,104694,12,4,4,0,57,22,0
44,79043,1,4,3,0,50,43,0
55,177061,14,3,2,0,59,39,0
35,85263,15,2,2,1,79,22,1
62,193478,34,3,3,0,64,12,0
56,123324,19,3,3,1,74,52,1
30,139432,0,2,3,1,67,1,1
57,144567,2,3,4,1,72,15,1
47,36830,16,4,2,0,51,50,0
58,179122,16,3,3,0,71,50,0
30,183936,19,4,1,0,45,37,0
51,120730,19,2,3,1,61,46,1
53,194749,3,1,1,1,55,27,1
47,39641,10,4,2,0,77,33,1
42,115911,14,2,3,0,65,53,1
19,164627,26,1,4,0,67,9,0
53,174307,23,3,2,0,77,24,0
35,126998,19,4,3,0,58,31,0
22,180031,14,3,3,0,54,22,0
36,192029,5,4,3,0,37,31,0
59,125044,17,4,3,1,62,42,1
35,108634,21,1,2,0,68,23,1
49,35309,20,1,4,1,47,5,0
38,165177,23,2,2,0,71,26,1
27,69813,16,4,2,0,63,13,0
54,94208,10,3,4,1,36,34,0
39,181400,17,4,2,0,30,32,0
30,125183,34,2,1,0,66,21,1
34,188502,30,3,4,0,60,51,0
26,191655,27,1,1,0,33,41,1
41,56029,23,4,4,1,62,15,0
61,151477,35,2,3,0,61,18,0
31,74012,23,4,3,0,31,26,0
63,154632,32,3,2,0,72,38,1
25,31575,29,4,3,0,64,52,0
54,116148,36,3,2,1,34,23,0
36,33153,12,3,2,0,42,30,0
45,126160,15,2,3,0,74,46,1
63,62077,8,2,4,1,50,12,0
58,47013,12,2,3,0,40,6,0
47,157762,6,3,3,0,48,36,0
24,138128,34,3,4,0,41,1,0
43,86277,25,2,4,0,35,5,0
57,96967,8,3,3,0,53,33,0
63,158253,34,1,4,1,42,55,1
63,182377,23,4,2,0,49,36,0
28,27731,32,4,3,0,64,56,0
31,121225,20,4,3,0,55,42,0
38,125678,21,3,4,0,74,49,0
25,123938,38,2,4,1,35,13,0
20,20910,18,3,2,0,42,19,0
45,188542,31,4,3,1,38,13,0
46,67341,4,2,4,0,43,2,0
40,107718,11,3,3,1,32,45,0
35,76850,39,1,3,1,45,44,1
52,180462,5,4,4,1,41,49,0
30,84229,17,2,3,0,66,32,1
29,83891,6,4,4,1,65,34,1
64,130805,18,3,4,1,36,35,0
22,155110,14,3,3,0,56,22,0
56,179287,8,4,3,0,48,4,0
28,117101,19,3,3,0,37,12,0
28,183971,19,4,2,0,77,9,0
64,194088,3,3,4,1,33,28,0
59,173318,9,4,2,0,52,27,0
64,38862,39,4,4,0,63,4,0
48,173572,0,3,4,0,42,15,0
48,102224,34,3,2,1,54,5,0
30,101818,23,3,1,1,77,3,1
31,149307,6,4,2,1,55,16,0
62,153591,21,3,3,0,31,17,0
59,26112,22,4,3,1,69,47,1
42,152064,0,1,3,0,43,20,0
50,25647,23,4,2,1,41,17,0
50,114550,19,3,3,0,55,11,0
32,158669,31,2,3,1,57,45,1
33,143594,30,2,4,1,67,18,1
61,136397,32,1,2,0,39,7,0
55,77170,35,4,2,0,41,13,0
23,176705,17,3,3,0,38,40,0
61,167926,36,4,2,0,38,2,0
42,138153,32,3,2,0,56,48,0
32,143620,32,4,3,0,77,59,0
21,192544,4,3,3,0,51,2,0
21,129889,17,2,3,1,53,41,1
47,139922,8,3,3,0,51,55,0
51,97565,30,4,4,0,51,32,0
44,128688,6,3,2,1,33,27,0
48,98615,14,1,3,1,70,21,1
49,100636,3,3,4,1,60,38,0
61,39015,38,4,3,0,41,30,0
56,21757,7,4,2,0,64,11,0
26,183157,23,1,3,0,30,19,0
58,41863,7,3,3,1,53,10,0
25,46098,4,2,3,0,77,12,0
31,197292,22,4,2,0,72,4,0
50,166367,33,3,4,0,63,16,0
40,189627,14,4,2,1,58,5,0
38,45821,18,3,3,0,67,5,0
29,62372,24,4,2,1,36,46,1
19,41833,38,4,3,0,49,32,0
30,73990,3,2,3,0,44,3,0
21,111528,7,2,3,1,33,28,0
37,159621,28,2,2,0,33,13,0
31,107968,12,3,3,1,69,32,1
47,59498,37,2,2,0,76,53,1
46,171591,35,4,3,0,58,56,0
25,145829,36,2,2,0,48,10,0
29,67376,30,2,3,0,57,14,0
58,68547,18,2,3,0,36,8,0
55,154213,36,3,4,0,65,17,0
43,162140,24,1,2,0,59,56,1
19,116878,36,3,2,1,45,1,0
57,73705,0,2,1,1,64,35,1
31,165328,20,4,3,1,58,1,0
23,184036,38,2,3,0,46,4,0
59,136562,25,1,2,0,67,44,1
57,25830,2,3,3,0,79,36,1
48,35868,4,2,3,0,43,40,0
34,157751,28,4,3,0,65,29,0
42,162794,32,3,3,0,76,19,0
49,33989,1,3,3,0,58,47,0
29,142850,17,4,3,0,30,11,0
30,75701,13,3,2,0,74,20,0
36,131736,39,1,3,0,51,28,0
61,34919,29,3,2,0,34,51,0
42,192378,28,4,4,0,48,34,0
48,133916,28,2,2,0,46,29,0
54,162108,18,4,3,0,75,49,0
42,126614,25,4,1,1,62,49,1
33,40999,39,2,2,0,78,56,1
55,137154,8,1,4,0,41,12,0
60,61543,12,4,3,0,56,16,0
40,74560,37,2,1,1,47,29,1
31,173860,30,4,3,1,65,15,0
23,99805,13,3,2,1,46,11,0
42,141764,30,4,2,0,64,11,0
40,80048,14,4,4,0,67,46,0
60,172293,33,3,4,0,64,23,0
29,182829,9,4,3,1,74,31,1
30,79115,20,1,2,1,68,35,1
53,199347,38,3,3,0,63,37,0
56,128573,24,4,1,0,46,29,0
51,137173,36,3,3,0,31,17,0
23,128192,39,3,4,1,59,54,0
55,44324,19,3,1,0,49,53,0
57,179806,6,1,3,1,56,53,1
25,70605,17,4,1,0,68,40,1
25,170662,25,2,2,1,63,34,1
57,114364,16,2,3,0,53,26,0
50,174168,6,2,2,0,62,34,1
51,114984,27,4,1,0,43,11,0
61,63261,20,1,4,0,51,41,0
32,96986,36,3,2,0,36,26,0
53,116111,22,2,3,0,57,58,0
52,76698,9,3,3,1,43,27,0
63,70502,16,4,4,1,39,1,0
39,199056,37,3,3,0,47,34,0
40,58202,0,3,3,0,62,56,1
57,81445,10,3,3,0,76,32,0
62,105869,32,3,4,0,47,7,0
39,160607,30,2,2,0,51,1,0
22,189959,23,3,2,0,40,36,0
48,38679,19,4,4,0,52,45,0
30,134691,4,4,2,0,79,53,1
45,108901,25,1,2,0,57,11,0
37,151102,6,3,4,0,73,57,0
50,140640,26,3,3,0,61,59,0
33,78996,17,4,1,1,30,1,0
46,159204,37,3,2,0,68,42,1
40,102805,30,3,2,1,41,10,0
41,76644,8,4,1,1,75,35,1
51,144080,1,2,2,1,67,45,1
24,146238,36,3,3,1,51,36,0
55,112091,28,3,1,0,38,13,0
54,41227,33,3,4,0,54,7,0
21,122342,14,3,2,0,50,15,0
51,112238,8,4,2,0,65,43,1
59,169746,15,3,1,0,64,32,1
39,24596,1,3,1,1,36,12,1
22,36588,0,4,4,1,74,25,1
59,74654,8,4,2,1,48,55,1
40,114540,19,2,3,0,34,13,0
32,178298,1,3,3,1,60,3,0
48,32453,0,3,3,0,76,9,0
26,79552,9,4,3,1,43,46,0
60,110117,22,2,2,1,30,29,1
42,126124,18,2,3,1,50,16,0
42,44524,17,4,3,1,69,37,1
38,135219,23,3,3,0,68,5,0
26,51843,21,4,2,0,42,10,0
55,83140,19,2,3,1,69,5,1
39,32744,10,2,3,1,65,48,1
60,126320,8,2,2,0,37,13,0
40,58910,14,2,2,0,79,36,1
21,158554,15,4,1,1,78,26,1
46,191153,12,3,2,0,54,34,0
32,183096,5,3,4,0,71,55,0
18,165102,24,3,3,0,68,40,0
47,176544,14,4,4,0,46,43,0
46,95048,17,3,4,0,47,32,0
37,170117,32,4,4,0,67,52,0
50,47135,13,3,3,1,44,44,0
58,84273,33,2,3,0,34,14,0
61,119968,1,3,1,0,46,26,0
53,141445,19,3,2,1,47,26,0
39,121958,15,2,3,0,34,3,0
30,33733,2,2,2,0,43,38,1
24,83832,29,4,4,1,51,6,0
25,154170,22,3,2,0,48,4,0
45,105160,38,2,4,0,37,44,0
62,129318,22,3,3,0,44,37,0
60,77119,2,3,4,0,31,36,0
26,191618,12,4,2,0,33,48,0
42,63887,39,3,3,1,48,44,0
33,165322,28,2,2,0,40,15,0
27,56382,22,2,2,0,31,4,0
28,69999,39,1,2,0,49,20,0
48,67022,16,2,4,0,66,46,1
29,186544,20,3,4,0,42,45,0
48,23893,28,3,2,0,71,1,0
31,121298,36,4,2,0,59,53,0
61,188373,4,1,3,0,78,50,1
49,71594,20,3,3,0,67,3,0
34,149617,1,3,2,0,54,5,0
52,132696,22,2,3,0,40,8,0
18,60109,10,4,2,0,34,44,0
46,79087,14,4,3,0,66,15,0
21,194262,22,2,2,0,50,31,1
40,153738,6,2,3,0,48,12,0
45,127705,33,2,4,0,43,8,0
33,73513,37,3,4,0,43,46,0
29,134307,5,2,4,1,74,26,1
38,114013,15,2,1,0,44,55,1
62,129932,1,3,4,0,65,26,0
34,36169,31,3,2,0,56,47,0
57,37668,37,3,4,0,53,4,0
30,71810,27,1,2,0,60,2,0
49,171017,8,4,2,0,64,8,0
54,75159,24,4,3,0,56,51,0
32,161151,25,4,3,0,46,51,0
29,138700,25,2,4,1,48,6,0
32,38362,4,3,2,0,44,30,0
51,163991,16,4,3,0,45,57,0
23,171872,25,2,3,1,69,46,1
34,74648,25,3,4,0,76,19,0
37,114410,8,4,3,1,43,6,0
26,77026,22,1,4,0,61,42,1
22,71376,23,2,3,0,70,59,1
40,114834,8,2,4,0,36,25,0
50,34156,9,3,4,0,30,11,0
55,63039,5,1,2,0,56,22,0
31,36239,3,3,2,0,59,10,0
34,158161,0,2,2,0,53,49,1
36,33014,5,4,1,1,59,50,1
50,70105,37,3,4,0,48,45,0
18,25917,28,1,4,0,67,51,1
30,35350,2,3,3,0,70,25,0
63,156814,23,3,2,1,43,46,1
44,135236,8,2,3,0,41,58,0
23,100197,16,3,3,1,54,57,0
23,127554,37,4,4,0,38,28,0
50,162815,13,2,4,0,34,20,0
47,38891,35,3,2,0,75,51,1
63,48483,32,3,4,1,64,30,0
52,51135,19,3,3,0,66,48,0
40,115093,33,4,4,1,37,29,0
27,162754,2,4,4,1,76,19,1
36,32798,19,1,2,0,76,25,1
45,114575,2,3,1,0,58,49,1
40,194991,5,2,2,0,30,57,1
21,34198,28,2,1,0,67,22,1
37,127378,38,2,3,0,38,19,0
36,52104,30,4,4,0,79,5,0
59,27603,38,2,4,0,64,54,1
44,170081,20,4,2,0,39,57,0
51,58661,0,2,3,0,47,15,0
21,181037,32,3,3,0,43,32,0
55,174856,9,3,3,1,40,4,0
24,49340,25,3,3,0,66,50,0
24,90297,2,1,4,0,47,50,1
43,174641,13,2,2,0,48,7,0
43,69411,7,3,2,0,72,38,1
36,128004,31,4,2,1,77,24,1
26,178326,35,3,3,1,71,30,0
37,120148,26,3,3,0,43,36,0
59,125573,32,4,3,0,48,29,0
62,178232,20,4,3,1,60,21,0
33,32206,25,4,3,1,63,5,0
34,64211,13,1,1,0,63,55,1
39,21533,35,2,3,0,77,52,1
30,91132,27,4,3,0,62,27,0
29,193455,27,2,2,0,77,8,1
27,26358,20,3,2,1,65,11,1
18,140190,28,3,1,1,59,50,1
49,74395,37,3,3,0,75,27,0
47,183107,33,2,3,0,50,9,0
25,185531,0,4,2,0,68,9,1
38,192359,19,3,3,1,70,17,0
39,171209,25,3,2,1,48,25,0
35,145774,26,4,3,0,77,13,0
19,188594,22,2,2,0,67,36,1
61,112459,6,3,3,0,61,19,0
26,58941,21,1,2,1,65,57,1
20,193129,36,1,4,1,49,32,1
43,180761,34,4,3,0,76,58,0
38,93588,3,4,1,0,61,17,0
47,106938,28,1,3,0,76,56,1
45,91240,36,4,2,0,71,14,0
53,191751,35,2,3,0,64,56,1
43,114846,2,3,3,0,41,44,0
51,77428,1,3,2,1,54,38,1
25,185117,4,3,3,1,58,4,0
27,63671,17,3,4,1,54,47,0
60,66903,33,2,4,0,62,22,0
31,31715,14,2,2,0,69,49,1
57,172882,39,2,2,0,47,1,0
32,60583,0,4,2,0,74,44,1
34,113497,21,2,3,0,72,5,0
35,40706,24,2,4,0,65,5,0
49,41316,16,4,3,1,57,47,0
55,187667,32,1,4,0,59,48,0
40,79655,16,4,1,0,38,51,0
63,22497,37,4,2,0,65,38,1
40,33562,4,3,4,0,32,2,0
52,121783,36,4,2,0,69,10,0
56,114377,10,3,3,0,75,54,0
32,159829,11,1,4,1,76,25,1
41,29018,33,2,3,1,68,45,1
45,180349,34,1,3,1,53,57,1
33,195149,38,3,2,1,45,40,1
33,185644,15,4,4,0,62,34,0
57,62020,23,3,3,0,69,31,0
56,130005,30,3,3,0,31,27,0
23,77264,13,4,1,1,54,47,1
19,145936,31,3,3,0,68,34,0
30,155242,12,4,4,0,32,46,0
61,113202,37,4,3,0,78,4,0
64,192219,16,4,4,0,33,53,0
26,64944,35,3,4,0,65,19,0
51,44714,17,3,3,0,60,52,0
34,69294,18,2,2,0,47,41,1
44,183783,6,4,2,0,75,19,0
46,20220,29,3,3,0,64,16,0
54,59769,11,4,2,0,53,17,0
60,81949,10,4,3,0,63,7,0
39,145303,28,3,3,0,38,22,0
41,97828,2,4,3,0,50,8,0
24,179676,33,3,2,1,35,3,0
51,36771,33,4,4,0,66,50,0
29,81182,30,3,3,0,51,51,0
40,183786,21,4,2,1,35,33,1
32,50429,1,3,1,1,65,54,1
50,58759,26,1,3,1,40,49,1
30,21839,35,4,3,1,50,40,0
40,148759,31,4,2,0,67,23,0
55,44940,34,2,3,0,36,16,0
49,110528,16,3,3,1,72,11,0
62,27676,33,3,3,0,50,26,0
52,128131,25,3,2,0,32,34,0
18,103988,9,4,3,0,64,13,0
64,167972,38,4,3,0,73,2,0
62,193252,8,4,2,1,30,5,0
22,86196,24,3,2,1,71,46,1
30,138104,19,3,2,1,40,29,0
22,110441,14,3,3,0,33,4,0
49,85913,39,3,2,0,64,15,0
38,162546,26,1,3,1,60,34,1
41,151231,10,4,3,1,59,13,0
35,167001,15,4,3,0,75,16,0
38,188014,29,3,1,0,59,12,0
27,153271,21,1,3,0,53,34,0
41,32980,23,3,2,1,51,49,1
57,194069,23,2,1,0,31,4,0
64,194431,35,4,4,0,59,9,0
38,111336,17,2,3,0,48,30,0
42,197078,19,1,4,0,74,50,1
40,157348,7,3,2,1,73,47,1
39,38372,14,1,4,1,75,48,1
21,141000,12,3,3,1,52,16,0
51,28168,35,4,2,0,46,36,0
23,44966,13,2,4,0,78,37,1
45,127904,23,4,1,0,76,2,0
48,155987,36,3,3,0,52,48,0
52,190081,23,2,4,0,73,33,1
56,68921,17,3,4,0,34,54,0
59,125439,31,1,1,1,78,52,1
40,180083,34,3,4,0,34,3,0
23,103474,19,1,3,0,51,54,0
33,24047,31,3,4,0,46,16,0
19,36515,36,4,3,0,66,11,0
41,173809,36,3,3,0,71,13,0
34,180120,32,2,3,0,75,45,1
62,163999,0,2,3,0,78,19,1
18,84565,27,4,4,0,42,18,0
23,185361,26,3,2,1,67,46,1
22,69592,16,2,1,0,64,42,1
62,95469,14,3,3,1,35,36,0
46,143120,13,4,3,0,49,31,0
29,116017,30,4,4,0,79,26,0
56,105311,33,3,3,0,76,27,0
64,34836,2,4,1,1,52,15,1
20,105641,11,3,4,0,40,57,0
18,196150,25,3,1,0,33,8,0
44,190615,23,4,3,0,78,20,0
41,150674,33,4,3,0,43,45,0
61,109080,7,3,3,0,30,48,0
36,167025,11,3,3,1,75,21,0
25,142393,8,3,2,0,59,57,0
61,122498,25,2,2,1,71,16,1
64,184584,37,1,4,1,46,49,1
19,173002,18,1,2,0,49,21,0
47,69604,20,1,3,0,65,53,1
47,23262,12,2,3,0,44,7,0
56,31213,34,3,3,0,48,36,0
62,44129,2,4,3,0,62,20,0
49,80606,24,2,2,0,38,31,1
18,36524,31,2,2,0,30,31,1
55,38098,20,3,1,0,64,58,1
30,96548,13,3,3,0,44,13,0
28,187345,30,4,2,0,65,54,1
27,82903,7,4,2,1,68,6,1
43,89138,6,2,4,1,54,31,1
37,43059,35,4,3,1,51,55,0
34,192949,34,2,3,1,69,12,1
34,193854,18,3,2,0,78,38,1
21,173960,1,1,3,0,37,44,1
22,179470,4,2,3,1,35,31,1
40,161867,1,2,3,0,75,30,1
63,106723,17,3,3,1,49,45,0
27,103650,14,3,1,0,39,51,0
63,97156,15,2,2,1,51,47,1
45,91512,11,4,2,0,42,37,0
50,49232,35,3,2,1,38,49,1
60,164356,21,3,4,0,78,31,0
43,142499,27,3,3,0,65,55,0
46,125332,39,4,2,0,55,45,0
44,82630,21,3,3,1,73,47,1
35,122022,3,4,2,0,74,27,0
57,131558,11,4,2,0,38,36,0
27,185646,20,1,2,1,45,15,1
59,83683,26,4,2,0,75,11,0
22,94081,22,2,3,0,50,22,0
27,184780,26,1,3,0,58,14,0
38,158859,15,2,3,0,71,40,1
41,108978,31,1,3,1,43,18,0
55,179790,35,3,4,0,79,8,0
20,148308,16,3,1,0,45,30,0
57,159493,17,3,3,0,40,46,0
48,181668,26,3,3,0,52,35,0
58,82540,6,3,2,1,43,57,1
54,32365,37,4,3,1,36,24,0
19,137469,19,3,1,0,41,46,0
19,190927,34,3,2,0,59,29,0
56,166847,32,3,1,1,77,16,1
59,129591,25,3,4,0,48,21,0
61,58022,23,4,3,0,36,46,0
51,86448,23,1,3,0,60,31,0
59,57213,30,2,1,0,49,16,0
37,78648,26,3,3,0,52,7,0
50,30715,8,4,3,0,59,4,0
21,53059,1,4,3,0,38,23,0
62,35223,5,1,3,1,76,30,1
61,184307,30,2,4,1,67,29,1
28,165713,24,4,2,0,72,54,1
59,74455,15,2,4,0,76,22,0
64,31391,5,3,2,1,53,37,1
22,108512,22,1,3,0,72,57,1
42,40709,4,3,3,0,33,36,0
54,184904,16,4,3,0,35,13,0
51,188728,8,3,2,0,74,30,0
26,31655,25,4,3,0,54,37,0
23,33111,12,3,2,0,42,3,0
35,177341,6,3,2,0,51,3,0
31,82275,39,2,3,0,66,21,0
36,84532,17,3,1,0,71,33,1
31,169850,36,4,3,0,78,33,0
57,128553,23,4,3,0,38,8,0
34,112704,31,1,4,0,54,59,0
52,137608,6,4,1,1,67,14,1
46,66418,19,3,2,0,37,2,0
59,58708,33,2,3,1,53,35,1
34,126352,18,4,3,1,48,23,0
60,129444,13,3,3,1,43,9,0
25,130353,31,3,2,0,36,46,0
18,193506,8,4,4,1,48,11,0
62,94858,35,2,1,0,36,53,1
53,45977,25,3,4,0,43,7,0
24,150247,19,4,3,0,73,29,0
63,79319,28,3,3,0,54,15,0
22,99702,15,3,4,1,44,55,0
41,103670,30,1,3,0,55,59,0
45,118305,23,2,4,0,70,36,1
60,177286,29,3,3,0,76,57,0
34,61108,7,4,3,1,63,27,0
54,182739,25,4,2,0,63,31,1
37,40631,14,4,4,0,72,59,0
20,109652,9,3,1,0,37,42,0
54,52421,35,3,4,0,32,32,0
43,42419,38,3,2,1,32,12,0
32,194385,23,3,2,0,45,10,0
25,87579,7,4,3,0,66,32,0
30,152774,0,4,2,1,38,27,1
20,189787,9,4,3,1,39,24,0
18,63889,22,4,3,0,30,38,0
26,163834,37,4,2,0,72,34,1
48,54155,9,3,4,1,42,47,0
58,147782,32,2,3,0,50,17,0
43,164454,30,3,3,0,70,24,0
34,112192,37,3,4,0,64,47,0
51,49852,12,3,3,0,68,49,0
26,148329,34,2,3,0,32,5,0
30,133417,31,2,3,0,54,59,0
22,68843,21,2,4,0,36,16,0
58,74978,6,3,3,0,34,28,0
30,52130,5,4,4,0,37,42,0
18,161260,15,4,2,0,52,16,0
42,48268,11,4,1,1,75,29,1
64,113342,8,4,3,1,68,53,1
21,198970,39,2,3,0,59,55,0
53,134629,4,1,4,0,65,57,1
27,197690,2,2,4,1,38,6,1
45,45826,35,3,2,0,75,43,1
23,51995,9,4,3,1,31,41,0
44,155534,7,4,2,0,47,18,0
29,54804,8,4,3,1,54,19,0
20,174245,12,4,2,1,42,35,1
63,69689,18,3,2,0,51,58,0
50,150090,22,1,2,0,39,5,0
27,79496,23,3,2,1,73,41,1
48,160054,2,3,2,0,31,21,0
32,115434,32,2,4,0,35,17,0
24,92399,22,3,3,0,73,11,0
53,38332,13,3,1,0,51,39,0
31,99525,18,4,3,0,77,48,0
31,123482,32,4,2,0,77,28,0
20,172560,22,3,3,0,39,9,0
63,106063,26,4,4,0,34,5,0
20,98483,11,4,3,0,41,18,0
39,150324,6,3,4,0,51,24,0
36,64209,35,3,2,0,63,14,0
52,39232,17,3,3,0,59,54,0
29,142993,15,3,3,0,77,45,0
22,137031,13,3,3,1,48,6,0
27,73685,20,3,2,0,74,51,1
58,116521,26,3,2,1,74,52,1
50,36545,24,2,2,0,52,8,0
30,77847,37,4,3,1,73,14,0
52,33347,14,2,2,0,44,38,1
49,153706,9,3,4,0,46,41,0
28,156173,29,2,3,1,39,28,0
55,107686,8,3,3,0,70,43,0
41,177042,27,3,3,0,64,18,0
52,37893,17,4,2,0,79,57,1
36,38703,10,3,3,0,48,24,0
23,113362,37,3,2,0,61,30,0
57,42489,1,3,2,0,63,56,1
62,126975,21,2,3,0,73,53,1
61,130750,22,4,3,0,45,2,0
59,187839,19,3,2,0,38,38,0
52,39733,28,4,2,1,34,17,0
21,96942,25,3,3,1,49,25,0
50,181731,11,3,3,0,39,14,0
30,159023,28,4,2,1,45,20,0
53,141519,18,2,2,0,64,16,1
60,84417,33,3,3,0,54,48,0
36,185078,26,3,1,0,54,19,0
60,20740,29,3,1,0,64,13,0
29,113995,36,2,3,0,73,8,0
28,182171,30,1,3,1,60,14,0
23,129339,27,1,3,0,69,11,0
29,29727,24,2,3,0,43,31,0
44,142179,5,4,1,0,77,43,1
58,128767,6,4,1,0,58,2,0
42,177605,5,4,2,0,71,48,1
59,181480,34,4,1,1,32,18,0
20,123523,24,3,3,1,34,1,0
20,85305,20,4,3,0,66,29,0
37,127594,16,4,3,0,74,2,0
45,166110,25,3,3,1,37,38,0
40,127887,16,3,4,1,79,3,0
20,95759,6,4,4,0,61,48,0
59,69061,24,4,2,0,79,26,0
41,177326,33,4,2,0,76,9,0
60,177794,25,2,3,0,39,1,0
57,39208,5,1,4,1,59,33,1
23,80640,9,1,3,0,43,30,0
37,106090,16,4,2,0,50,40,0
28,40165,13,2,3,1,65,28,1
49,113476,2,4,2,0,72,49,1
44,170584,15,2,1,0,67,12,1
38,153051,4,3,3,0,35,41,0
61,113809,22,1,3,0,31,37,0
30,157684,26,2,3,0,70,31,1
39,46763,4,1,3,0,78,33,1
52,157094,36,4,4,0,34,47,0
64,79750,37,4,3,0,42,17,0
39,179127,17,2,4,0,64,47,1
45,93368,11,3,3,1,43,48,0
38,144349,20,2,3,0,56,30,0
63,143859,6,4,2,0,75,6,0
35,168711,16,4,2,0,68,37,1
48,20299,8,4,3,1,48,50,0
63,139209,23,2,2,0,70,45,1
54,148377,10,3,3,0,30,20,0
38,116190,24,2,3,1,52,24,0
31,132533,36,1,2,0,32,52,1
42,103200,6,1,3,1,40,8,0
44,164100,16,4,4,0,72,16,0
57,45437,18,4,4,0,48,48,0
40,24589,20,1,3,1,49,55,1
48,93669,8,3,3,0,72,23,0
64,100995,7,4,2,1,48,7,0
46,170240,26,1,1,0,64,23,1
64,83845,22,3,4,0,68,29,0
47,92934,9,2,3,0,52,29,0
43,43092,1,3,2,0,57,12,0
37,163449,6,1,2,1,60,52,1
55,138847,1,3,4,1,68,33,1
36,111168,15,4,4,1,73,21,0
44,66635,5,1,3,1,35,57,1
42,120604,15,3,1,0,63,35,1
57,75402,24,2,3,0,78,8,0
55,100801,9,4,4,0,74,34,0
40,122295,8,3,4,0,42,39,0
46,102433,31,1,2,0,37,29,0
32,122535,31,2,2,0,36,28,0
20,28312,1,3,4,1,48,57,1
27,104767,20,1,4,1,36,50,1
32,82263,2,4,3,0,45,23,0
33,184957,33,4,3,0,41,36,0
34,63951,28,2,2,0,51,53,1
36,128119,19,4,3,0,53,3,0
28,191701,22,3,2,1,37,12,0
22,186078,36,4,1,0,76,25,0
22,124904,7,3,4,0,69,47,0
31,176450,35,4,2,0,72,39,1
43,43393,13,3,2,0,68,44,1
25,158238,22,4,2,1,41,21,0
22,122677,26,4,2,0,43,12,0
24,126450,14,3,2,0,43,11,0
33,87007,34,3,3,0,58,56,0
31,94554,21,3,1,0,78,44,1
54,49616,35,4,1,0,56,35,0
58,181843,14,3,3,0,75,36,0
21,168884,31,3,3,0,54,28,0
53,145323,17,4,2,0,57,11,0
34,74026,30,4,3,0,59,3,0
64,166101,35,3,3,0,45,21,0
53,89842,24,2,3,0,45,9,0
23,33177,9,4,3,0,39,6,0
33,177673,39,2,3,0,38,29,0
46,169773,13,1,3,0,75,17,0
53,26688,25,3,2,0,61,21,0
55,168462,18,2,3,0,42,50,0
54,110956,29,3,2,0,72,42,1
27,57879,38,1,3,0,47,45,0
58,109369,11,3,2,0,45,8,0
53,52492,30,3,2,0,52,11,0
46,170743,17,2,3,0,74,58,1
